   Freq     #Canal  real i  imag i  real q  imag q   amp_i   amp_q phase_i phase_q amp_rat ang_dif     phi 
2584.96        348 -433.37  -58.37   13.87  -456.0  437.28  456.21  187.67  271.74    0.95  275.92  275.92 
2585.44        350  436.62    5.37   41.37  454.24  436.65  456.13    0.70   84.79    0.95  275.90  275.90 
2585.93        352  343.12  269.99  -243.0  385.49  436.61  455.69   38.19  122.22    0.95  275.97  275.97 
2586.42        354   26.24 -436.25  455.24   -20.5  437.03  455.71  273.44  357.42    0.95  276.02  276.02 
2586.91        356   82.74  -429.0  453.87   38.62  436.90  455.51  280.91    4.86    0.95  276.05  276.05 
2587.40        358  -159.5  -407.0  403.87  -210.5  437.13  455.43  248.60  332.47    0.95  276.12  276.12 
2587.89        360  245.99  -361.5  401.87  214.24  437.26  455.41  304.23   28.06    0.96  276.17  276.17 
2588.37        362  104.24  424.62 -427.87  156.37  437.23  455.55   76.20  159.92    0.95  276.28  276.28 
2588.86        364   72.74  430.87  -438.0  124.62  436.97  455.38   80.41  164.11    0.95  276.29  276.29 
2589.35        366 -151.25 -410.25  406.49  -203.5  437.24  454.59  249.76  333.40    0.96  276.35  276.35 
2589.84        368 -426.37   -98.5   52.12  -451.5  437.60  454.49  193.00  276.58    0.96  276.42  276.42 
2590.33        370   95.62  427.12 -429.87  148.49  437.69  454.80   77.38  160.94    0.96  276.43  276.43 
2590.82        372  379.37 -217.25  268.49  366.24  437.17  454.12  330.20   53.75    0.96  276.44  276.44 
2591.30        374  128.37  -418.0  445.87   83.37  437.26  453.60  287.07   10.59    0.96  276.48  276.48 
2591.79        376   62.74  -433.0  453.24   13.37  437.52  453.44  278.24    1.69    0.96  276.55  276.55 
2592.28        378  227.12  373.99  -358.0  278.37  437.56  453.49   58.73  142.13    0.96  276.59  276.59 
2592.77        380  250.37  359.12  -339.5  300.37  437.78  453.30   55.11  138.49    0.96  276.61  276.61 
2593.26        382 -400.75 -176.62  133.12 -432.37  437.94  452.40  203.78  287.11    0.96  276.67  276.67 
2593.75        384  360.24  248.49  -211.5  399.74  437.64  452.25   34.59  117.88    0.96  276.71  276.71 
2594.23        386 -362.62 -246.37  208.37 -401.12  438.40  452.01  214.19  297.45    0.96  276.74  276.74 
2594.72        388  398.99  180.37 -136.37  430.12  437.87  451.22   24.32  107.59    0.97  276.73  276.73 
2595.21        390  357.62  252.62 -215.12  396.24  437.85  450.88   35.23  118.49    0.97  276.73  276.73 
2595.70        392  421.74 -119.12  172.37  415.87  438.25  450.18  344.22   67.48    0.97  276.74  276.74 
2596.19        394  400.49 -177.25  229.24  387.12  437.97  449.91  336.12   59.36    0.97  276.76  276.76 
2596.67        396 -194.12  -393.5  376.74 -245.25  438.77  449.54  243.74  326.93    0.97  276.80  276.80 
2597.16        398  137.87 -416.62  439.99   89.62  438.84  449.03  288.31   11.51    0.97  276.79  276.79 
2597.65        400 -384.87 -212.25  168.62  -416.5  439.52  449.34  208.87  292.04    0.97  276.83  276.83 
2598.14        402  303.74 -316.87  358.24  269.87  438.94  448.52  313.78   36.99    0.97  276.79  276.79 
2598.63        404 -271.62 -345.37  316.99 -317.25  439.39  448.48  231.81  314.97    0.97  276.83  276.83 
2599.12        406  -366.0  -243.0  201.62 -400.25  439.32  448.16  213.58  296.73    0.98  276.84  276.84 
2599.60        408  373.37 -231.12  278.87  349.87  439.12  447.41  328.24   51.44    0.98  276.79  276.79 
2600.09        410  391.12 -200.25  249.37  371.12  439.40  447.12  332.88   56.10    0.98  276.78  276.78 
2600.58        412 -404.12  173.49 -224.25 -387.12  439.79  447.38  156.76  239.91    0.98  276.84  276.84 
2601.07        414  -264.5  351.12 -386.25  -224.5  439.60  446.75  126.99  210.16    0.98  276.82  276.82 
2601.56        416 -137.25  417.99 -437.75  -88.12  439.95  446.53  108.17  191.38    0.98  276.79  276.79 
2602.05        418  -358.0  255.99 -300.62 -329.87  440.11  446.31  144.43  227.65    0.98  276.77  276.77 
2602.53        420  -98.25 -429.12  419.87 -149.62  440.22  445.73  257.10  340.38    0.98  276.71  276.71 
2603.02        422  317.62  304.74 -268.87  355.12  440.17  445.42   43.81  127.13    0.98  276.68  276.68 
2603.51        424 -369.87  239.24 -283.75 -342.87  440.50  445.05  147.10  230.39    0.98  276.71  276.71 
2604.00        426 -291.12  330.74 -365.75 -252.75  440.62  444.58  131.35  214.64    0.99  276.70  276.70 
2604.49        428  -423.5  122.37 -172.25 -409.75  440.82  444.48  163.88  247.19    0.99  276.68  276.68 
2604.98        430  109.49  426.37 -414.75  159.37  440.21  444.31   75.59  158.97    0.99  276.61  276.61 
2605.46        432  157.62  411.74 -393.87  205.37  440.88  444.20   69.05  152.46    0.99  276.59  276.59 
2605.95        434   9.999  440.62 -439.62   60.74  440.73  443.80   88.69  172.13    0.99  276.56  276.56 
2606.44        436  216.87 -383.75  408.49  173.37  440.79  443.76  299.47   22.99    0.99  276.47  276.47 
2606.93        438  -149.0  -415.0  397.37 -195.62  440.93  442.91  250.25  333.78    0.99  276.46  276.46 
2607.42        440 -283.87  337.62 -369.12 -245.12  441.10  443.10  130.05  213.58    0.99  276.47  276.47 
2607.91        442 -380.75  222.87 -265.25 -354.87  441.18  443.05  149.65  233.22    0.99  276.43  276.43 
2608.39        444 -420.62  133.99 -180.75  -404.5  441.45  443.04  162.32  245.92    0.99  276.40  276.40 
2608.88        446 -424.25  120.87 -167.87 -409.37  441.13  442.45  164.09  247.70    0.99  276.39  276.39 
2609.37        448  -71.37  435.12 -441.75  -23.25  440.94  442.36   99.31  183.01    0.99  276.30  276.30 
2609.86        450  -404.5 -177.12  131.87  -422.0  441.58  442.12  203.64  287.35    0.99  276.29  276.29 
2610.35        452  257.62  358.24 -328.62  295.49  441.26  441.94   54.27  138.03    0.99  276.24  276.24 
2610.83        454  -278.0 -342.87  310.99 -313.62  441.41  441.68  230.96  314.75    0.99  276.20  276.20 
2611.32        456  -44.87 -438.87  431.87  -91.75  441.16  441.51  264.16  348.00    0.99  276.15  276.15 
2611.81        458    0.24  440.99  -439.0   47.49  441.00  441.56   89.96  173.82    0.99  276.14  276.14 
2612.30        460 -264.62 -352.75  322.74  -301.0  440.97  441.32  233.12  316.99    0.99  276.12  276.12 
2612.79        462 -257.25  358.37 -383.87 -217.87  441.14  441.39  125.67  209.57    0.99  276.09  276.09 
2613.28        464 -110.12 -427.12  413.12 -154.37  441.09  441.02  255.54  339.51    1.00  276.03  276.03 
2613.76        466  434.24   78.37  -32.75  439.99  441.26  441.21   10.23   94.25    1.00  275.97  275.97 
2614.25        468  342.99  276.62  -239.5  370.24  440.64  440.95   38.88  122.89    0.99  275.98  275.98 
2614.74        470 -351.75  265.87 -301.37 -322.12  440.92  441.12  142.91  226.90    0.99  276.00  276.00 
2615.23        472  400.24  184.74  -142.5  417.24  440.83  440.91   24.77  108.85    0.99  275.92  275.92 
2615.72        474  -58.75  -437.0  428.74 -103.75  440.93  441.12  262.34  346.39    0.99  275.94  275.94 
2616.21        476  326.12  296.62 -261.62  355.24  440.84  441.19   42.28  126.36    0.99  275.91  275.91 
2616.69        478 -154.87  412.74  -426.5 -111.37  440.85  440.80  110.56  194.63    1.00  275.93  275.93 
2617.18        480 -415.25 -149.12  105.74  -428.5  441.21  441.35  199.75  283.86    0.99  275.89  275.89 
2617.67        482  430.49  -94.87  138.24  418.62  440.83  440.86  347.57   71.72    0.99  275.84  275.84 
2618.16        484  -89.75  431.49 -438.62  -45.12  440.73  440.94  101.74  185.87    0.99  275.87  275.87 
2618.65        486 -355.12  261.49 -296.37 -326.25  441.01  440.76  143.63  227.74    1.00  275.88  275.88 
2619.14        488  439.74  -23.37   67.62  435.24  440.37  440.47  356.95   81.16    0.99  275.78  275.78 
2619.62        490 -371.12  237.62 -274.37 -344.87  440.68  440.70  147.36  231.49    0.99  275.87  275.87 
2620.11        492  234.49  372.87  -347.5  271.37  440.48  440.90   57.83  142.01    0.99  275.82  275.82 
2620.60        494  -93.62 -430.37  418.87  -137.0  440.44  440.70  257.72  341.88    0.99  275.83  275.83 
2621.09        496  104.87 -427.37  435.62   60.99  440.05  439.87  283.78    7.97    1.00  275.81  275.81 
2621.58        498  107.24 -426.62  435.62   63.37  439.89  440.21  284.11    8.27    0.99  275.83  275.83 
2622.07        500   -94.0 -430.12  417.87 -137.12  440.27  439.79  257.67  341.83    1.00  275.83  275.83 
2622.55        502  -426.0 -110.25   65.87  -435.0  440.03  439.95  194.50  278.61    1.00  275.89  275.89 
2623.04        504  167.99 -406.25  421.74  125.87  439.61  440.13  292.46   16.61    0.99  275.84  275.84 
2623.53        506  272.62  344.49 -315.37  306.99  439.32  440.12   51.64  135.77    0.99  275.87  275.87 
2624.02        508  215.49 -383.12  403.12  175.24  439.57  439.57  299.35   23.49    1.00  275.86  275.86 
2624.51        510  380.37  219.12 -179.12  401.12  438.97  439.30   29.94  114.06    0.99  275.88  275.88 
